Date,Close,High,Low,Open,Volume,RSI,20DMA,50DMA,Signal,Buy_Sell
2025-06-11,472.62,475.47,469.66,470.01999,16399200,75.23281531155678,460.76199800000006,421.9382010000001,0,Sell
2025-06-12,478.87,480.42001,473.51999,475.01999,18950600,77.47768883550263,462.058498,423.871801,0,Sell
2025-06-13,474.95999,479.17999,472.76001,476.41,16814500,78.8676473123731,463.1499975,425.7282006,0,Sell
2025-06-16,479.14001,480.69,475.0,475.20999,15626100,75.21179949838793,464.3934985,427.8488009999999,0,Sell
2025-06-17,478.04001,478.73999,474.07999,475.39999,15414100,80.09314313553946,465.3519990000001,430.2128012,0,Sell
2025-06-18,480.23999,481.0,474.45999,478.0,17526500,80.5902383654937,466.4554980000001,432.6604012,0,Sell
2025-06-20,477.39999,483.45999,476.87,482.23001,37576200,73.40659340659342,467.696997,435.117201,0,Sell
2025-06-23,486.0,487.75,472.51001,478.20999,24864000,77.69071214565565,469.2539975000001,437.02740119999993,0,Sell
2025-06-24,490.10999,491.85001,486.79999,488.95001,22305600,79.1827912221056,471.2504975,439.2026008,0,Sell
2025-06-25,492.26999,494.56,489.39001,492.04001,17495100,79.7319890561116,472.829497,441.2790004,0,Sell
2025-06-26,497.45001,498.04001,492.81,492.98001,21578900,80.29717879211123,474.83399800000007,443.4718006,0,Sell
2025-06-27,495.94,499.29999,493.03,497.54999,34539200,76.65831178209768,476.6969985,445.6760004,0,Sell
2025-06-30,497.41,500.76001,495.32999,497.04001,28369000,76.21172354943725,478.549499,448.1920006,0,Sell
2025-07-01,492.04999,498.04999,490.98001,496.47,19945400,70.8917968030082,480.0534985000001,450.6774004,0,Sell
2025-07-02,491.09,493.5,488.70001,489.98999,16319600,68.53299736464183,481.4594985,453.3168004,0,Sell
2025-07-03,498.84,500.13,493.44,493.81,13984800,69.45254669585289,483.2079984999999,455.9572002,0,Sell
2025-07-07,497.72,498.75,495.23001,497.38,13981600,73.44457759914857,484.709999,458.4238,0,Sell
2025-07-08,496.62,498.20001,494.10999,497.23999,11846600,69.22567768902817,486.021999,460.6102002,0,Sell
2025-07-09,503.51001,506.78,499.73999,500.29999,18659500,74.84877079072359,487.5599995,462.8434002,0,Sell
2025-07-10,501.48001,504.44,497.75,503.04999,16492100,70.79091950593615,489.0879995,465.0498004,0,Sell
2025-07-11,503.32001,505.03,497.79999,498.47,16459500,75.87859354744919,490.62299999999993,467.2354004,0,Sell
2025-07-14,503.01999,503.97,501.03,501.51999,12058800,70.36856107161185,491.8304995,469.3906,0,Sell
2025-07-15,505.82001,508.29999,502.79001,503.01999,14927200,69.40942543231932,493.3735005,470.9990004,0,Sell
2025-07-16,505.62,506.72,501.89001,505.17999,15154400,67.33313269327587,494.6975000000001,472.4058004,0,Sell
2025-07-17,511.70001,513.37,505.62,505.67999,17503100,68.07913102434696,496.3804999999999,473.9164004,0,Sell
2025-07-18,510.04999,514.64001,507.42999,514.47998,21209700,67.83812628492109,497.871,475.4512002,0,Sell
2025-07-21,510.06,512.09003,505.54999,506.70999,14066800,66.60536464855684,499.5040005,476.9854,0,Sell
2025-07-22,505.26999,511.20001,505.26999,510.97,13868600,67.61722383469123,500.4674999999999,478.3273996,0,Sell
2025-07-23,505.87,506.79001,500.70001,506.75,16396600,69.8869110218158,501.2555005,479.6701994,0,Sell
2025-07-24,510.88,513.66998,507.29999,508.76999,16107000,67.4897705179412,502.1860009999999,480.90259920000005,0,Sell
2025-07-25,513.71002,518.28998,510.35999,512.46997,19125700,72.12836706417394,502.9990015,482.1939994,0,Sell
2025-07-28,512.5,515.0,510.12,514.08002,14308000,71.90939554350743,503.8270015,483.3851994,0,Sell
2025-07-29,512.57001,517.62,511.56,515.53003,16469200,65.39760490765508,504.5850020000001,484.5739996,0,Sell
2025-07-30,513.23999,515.95001,509.44,515.16998,26380400,70.95495603371896,505.644502,485.7533996,0,Sell
2025-07-31,533.5,555.45001,531.90002,555.22998,51617300,82.46546106241041,507.7650020000001,487.2459996,0,Sell
2025-08-01,524.10999,535.79999,520.85999,535.0,28977600,68.97601841564554,509.02850150000006,488.5647992,0,Sell
2025-08-04,535.64001,538.25,528.13,528.27002,25349000,73.18812991697993,510.924502,490.22619920000005,0,Sell
2025-08-05,527.75,537.29999,527.23999,537.17999,19144000,65.37016041363444,512.4810020000001,491.6839994,0,Sell
2025-08-06,526.63,531.69,524.61,530.935,1761358,61.1367753575892,513.6370015,493.2129996000001,0,Sell
